limit_bal,gender,education,marriage,age,pay_0,bill_amt1,avg_bill,pay_amt1,payment,leak_prediction
80000.0,1.0,1,2.0,27.0,-2.0,2049.0,7497.0,2003.0,0.0,0.0
310000.0,1.0,1,1.0,39.0,-1.0,360.0,20703.0,0.0,0.0,0.0
50000.0,2.0,3,1.0,41.0,0.0,48403.0,29513.666666666668,2550.0,0.0,1.0
500000.0,1.0,2,1.0,39.0,-1.0,23800.0,7211.833333333333,297.0,0.0,0.0
80000.0,2.0,3,1.0,40.0,0.0,22747.0,10172.0,3002.0,0.0,0.0
30000.0,2.0,3,3.0,26.0,1.0,30698.0,28767.833333333332,0.0,1.0,1.0
10000.0,1.0,2,2.0,42.0,1.0,9980.0,8686.0,1000.0,1.0,1.0
390000.0,2.0,1,1.0,39.0,-1.0,31825.0,51257.5,56613.0,0.0,0.0
290000.0,1.0,2,1.0,44.0,-2.0,167.0,468.6666666666667,619.0,1.0,0.0
120000.0,2.0,2,1.0,33.0,0.0,46640.0,55929.333333333336,5000.0,0.0,0.0
50000.0,2.0,1,2.0,27.0,0.0,28387.0,17528.166666666668,10000.0,0.0,0.0
280000.0,1.0,1,1.0,36.0,-2.0,2624.0,5522.333333333333,0.0,0.0,0.0
20000.0,2.0,1,2.0,24.0,0.0,18556.0,15917.833333333334,1805.0,0.0,1.0
20000.0,2.0,2,2.0,22.0,0.0,8392.0,2153.3333333333335,0.0,0.0,0.0
90000.0,2.0,1,2.0,27.0,2.0,27459.0,30276.0,1800.0,1.0,1.0
90000.0,2.0,2,1.0,30.0,2.0,64937.0,49770.333333333336,0.0,0.0,1.0
120000.0,2.0,2,2.0,35.0,1.0,0.0,935.8333333333334,0.0,0.0,1.0
80000.0,2.0,3,1.0,40.0,0.0,12171.0,7911.166666666667,1500.0,1.0,1.0
180000.0,2.0,2,1.0,68.0,0.0,127933.0,137270.66666666666,15000.0,0.0,0.0
200000.0,2.0,1,2.0,32.0,-1.0,326.0,7622.0,6914.0,1.0,0.0
50000.0,2.0,3,1.0,55.0,0.0,46300.0,15762.833333333334,1200.0,0.0,1.0
360000.0,1.0,1,2.0,30.0,0.0,14409.0,3356.6666666666665,3540.0,0.0,0.0
30000.0,2.0,2,1.0,27.0,0.0,23134.0,21749.333333333332,1712.0,0.0,1.0
50000.0,2.0,2,2.0,24.0,0.0,50062.0,25336.833333333332,2000.0,0.0,0.0
80000.0,2.0,2,1.0,37.0,-2.0,1324.0,1816.1666666666667,1087.0,0.0,0.0
120000.0,1.0,2,2.0,34.0,1.0,45755.0,47848.0,2000.0,1.0,1.0
30000.0,2.0,1,2.0,29.0,0.0,8326.0,10074.0,557.0,0.0,1.0
260000.0,2.0,2,2.0,30.0,-1.0,165.0,211.16666666666666,165.0,0.0,0.0
50000.0,1.0,2,1.0,62.0,0.0,51350.0,49414.833333333336,50908.0,0.0,0.0
30000.0,2.0,2,1.0,23.0,2.0,26795.0,24453.333333333332,3300.0,0.0,1.0
50000.0,1.0,3,1.0,59.0,0.0,51400.0,8566.666666666666,0.0,0.0,1.0
340000.0,2.0,3,1.0,40.0,0.0,183139.0,164410.66666666666,9000.0,0.0,0.0
170000.0,2.0,2,1.0,36.0,-1.0,2600.0,4456.666666666667,5234.0,0.0,0.0
20000.0,1.0,2,2.0,25.0,1.0,20415.0,18923.666666666668,1264.0,0.0,1.0
230000.0,2.0,1,1.0,35.0,-1.0,1246.0,2666.3333333333335,3312.0,0.0,0.0
460000.0,1.0,1,2.0,28.0,0.0,460609.0,343238.5,18138.0,0.0,0.0
20000.0,1.0,2,2.0,56.0,1.0,17819.0,15733.166666666666,1000.0,0.0,1.0
210000.0,1.0,1,2.0,30.0,1.0,0.0,0.0,0.0,1.0,1.0
30000.0,1.0,2,2.0,25.0,2.0,29894.0,29860.666666666668,2300.0,0.0,1.0
50000.0,2.0,2,2.0,30.0,1.0,47629.0,48320.166666666664,0.0,1.0,1.0
130000.0,1.0,1,2.0,26.0,1.0,-888.0,2332.6666666666665,6694.0,0.0,1.0
30000.0,2.0,3,2.0,24.0,2.0,15335.0,16305.0,0.0,1.0,1.0
60000.0,1.0,2,1.0,35.0,0.0,10560.0,12447.833333333334,1200.0,1.0,1.0
160000.0,2.0,2,2.0,28.0,-1.0,1426.0,1450.0,326.0,0.0,0.0
180000.0,2.0,2,2.0,32.0,0.0,54797.0,57908.5,3000.0,0.0,0.0
460000.0,2.0,3,2.0,32.0,0.0,89747.0,130386.0,5000.0,0.0,0.0
30000.0,2.0,3,1.0,53.0,2.0,34775.0,31731.166666666668,1733.0,0.0,1.0
280000.0,1.0,2,1.0,36.0,0.0,143650.0,23941.666666666668,0.0,0.0,0.0
100000.0,1.0,2,2.0,33.0,1.0,0.0,26561.666666666668,0.0,0.0,1.0
30000.0,1.0,2,2.0,29.0,6.0,32875.0,30725.666666666668,0.0,1.0,1.0
150000.0,2.0,1,2.0,29.0,0.0,39215.0,42844.333333333336,11200.0,0.0,0.0
200000.0,2.0,2,1.0,47.0,-1.0,11418.0,8353.166666666666,2541.0,0.0,0.0
150000.0,1.0,1,2.0,28.0,0.0,123767.0,50236.666666666664,20732.0,0.0,0.0
370000.0,2.0,2,1.0,45.0,0.0,162526.0,221898.5,10000.0,0.0,0.0
200000.0,2.0,1,2.0,34.0,-1.0,2603.0,2497.3333333333335,11381.0,0.0,0.0
200000.0,2.0,1,1.0,32.0,-1.0,10760.0,14185.333333333334,2000.0,0.0,0.0
30000.0,2.0,1,2.0,24.0,2.0,1800.0,1500.0,0.0,0.0,1.0
210000.0,2.0,2,2.0,27.0,-1.0,190.0,1002.3333333333334,0.0,0.0,0.0
120000.0,2.0,2,1.0,42.0,0.0,94218.0,100996.0,3415.0,0.0,0.0
470000.0,2.0,2,1.0,35.0,0.0,218675.0,232112.33333333334,8717.0,0.0,0.0
60000.0,2.0,4,1.0,39.0,-1.0,183.0,1306.6666666666667,1419.0,0.0,0.0
260000.0,1.0,1,1.0,53.0,-1.0,1361.0,1136.3333333333333,0.0,0.0,0.0
80000.0,1.0,2,1.0,28.0,-1.0,390.0,465.0,390.0,1.0,0.0
100000.0,2.0,3,1.0,47.0,0.0,46104.0,48588.0,2086.0,0.0,1.0
200000.0,1.0,1,1.0,38.0,1.0,-57.0,463.8333333333333,0.0,0.0,1.0
360000.0,1.0,3,1.0,34.0,1.0,277040.0,106433.33333333333,0.0,0.0,0.0
70000.0,2.0,2,1.0,27.0,2.0,31455.0,34640.666666666664,4000.0,1.0,1.0
420000.0,1.0,3,1.0,45.0,2.0,520453.0,448387.6666666667,18500.0,0.0,1.0
150000.0,2.0,1,1.0,32.0,1.0,4605.0,1482.5,22.0,0.0,1.0
240000.0,1.0,2,1.0,44.0,0.0,8421.0,5717.166666666667,14230.0,0.0,0.0
360000.0,2.0,1,2.0,43.0,1.0,0.0,6579.333333333333,7221.0,0.0,1.0
390000.0,2.0,2,1.0,30.0,0.0,98984.0,94493.5,5700.0,0.0,0.0
180000.0,1.0,2,2.0,27.0,-1.0,11599.0,7289.833333333333,644.0,0.0,0.0
50000.0,2.0,1,2.0,25.0,-1.0,2058.0,1494.3333333333333,287.0,0.0,0.0
180000.0,2.0,2,2.0,26.0,0.0,88846.0,98306.83333333333,3279.0,1.0,0.0
200000.0,1.0,2,1.0,41.0,1.0,69963.0,69430.83333333333,0.0,0.0,1.0
50000.0,1.0,2,1.0,36.0,1.0,0.0,745.5,0.0,0.0,1.0
280000.0,1.0,2,2.0,29.0,-1.0,330.0,1681.8333333333333,9500.0,0.0,0.0
90000.0,2.0,2,2.0,40.0,-2.0,9663.0,24112.0,69616.0,0.0,0.0
420000.0,1.0,1,1.0,46.0,2.0,436968.0,392118.3333333333,0.0,0.0,1.0
70000.0,2.0,2,1.0,37.0,1.0,7204.0,4796.333333333333,0.0,0.0,1.0
170000.0,2.0,2,1.0,34.0,-1.0,1837.0,1223.8333333333333,1328.0,0.0,0.0
210000.0,2.0,1,2.0,48.0,1.0,0.0,359.6666666666667,0.0,1.0,1.0
80000.0,1.0,1,1.0,33.0,0.0,75593.0,44997.666666666664,2503.0,0.0,1.0
70000.0,2.0,1,2.0,48.0,0.0,62319.0,55261.833333333336,6000.0,0.0,1.0
100000.0,1.0,2,1.0,29.0,2.0,82781.0,88350.0,5000.0,0.0,1.0
60000.0,1.0,3,2.0,31.0,2.0,30841.0,35257.833333333336,4000.0,0.0,1.0
350000.0,1.0,2,2.0,29.0,0.0,36151.0,39172.5,2056.0,0.0,0.0
180000.0,2.0,2,2.0,36.0,1.0,0.0,247.0,0.0,0.0,1.0
200000.0,1.0,2,2.0,30.0,0.0,67825.0,64760.833333333336,10000.0,0.0,0.0
120000.0,2.0,1,2.0,26.0,0.0,67519.0,54859.666666666664,3000.0,0.0,0.0
70000.0,2.0,2,2.0,24.0,0.0,16366.0,8792.666666666666,1000.0,0.0,0.0
200000.0,2.0,1,1.0,29.0,0.0,21326.0,98120.0,10000.0,0.0,0.0
200000.0,2.0,1,2.0,39.0,-1.0,10140.0,14778.666666666666,9984.0,0.0,0.0
50000.0,1.0,1,1.0,38.0,0.0,21912.0,23768.666666666668,1685.0,0.0,1.0
290000.0,1.0,1,1.0,49.0,-1.0,4599.0,13491.833333333334,28420.0,0.0,0.0
120000.0,1.0,2,2.0,26.0,0.0,74831.0,81085.5,4000.0,0.0,0.0
220000.0,2.0,2,2.0,37.0,-1.0,1918.0,3508.0,4626.0,0.0,0.0
50000.0,2.0,3,1.0,50.0,0.0,43140.0,14439.333333333334,2500.0,0.0,1.0
360000.0,2.0,1,1.0,35.0,1.0,0.0,1836.5,2819.0,0.0,1.0
140000.0,1.0,2,2.0,45.0,0.0,36856.0,35086.333333333336,1500.0,0.0,1.0
30000.0,2.0,2,2.0,22.0,-2.0,0.0,0.0,0.0,0.0,0.0
130000.0,2.0,2,2.0,23.0,-2.0,136.0,22.666666666666668,0.0,0.0,0.0
140000.0,2.0,1,2.0,35.0,-1.0,2736.0,1732.0,0.0,0.0,0.0
260000.0,2.0,2,1.0,37.0,-1.0,3689.0,1615.5,3993.0,0.0,0.0
50000.0,2.0,3,2.0,54.0,0.0,22136.0,24190.833333333332,1388.0,0.0,1.0
60000.0,1.0,2,1.0,32.0,0.0,56228.0,56684.833333333336,2147.0,0.0,1.0
20000.0,1.0,1,2.0,36.0,0.0,7075.0,2489.1666666666665,1000.0,0.0,1.0
250000.0,2.0,3,2.0,26.0,0.0,188526.0,161754.66666666666,7002.0,0.0,0.0
20000.0,1.0,3,2.0,27.0,0.0,20443.0,13140.166666666666,1558.0,0.0,0.0
200000.0,2.0,3,2.0,29.0,-1.0,1945.0,12033.333333333334,1000.0,0.0,0.0
50000.0,2.0,3,2.0,25.0,0.0,6954.0,6554.833333333333,2161.0,0.0,0.0
210000.0,1.0,2,2.0,35.0,1.0,0.0,0.0,0.0,0.0,1.0
110000.0,1.0,1,2.0,29.0,1.0,0.0,2506.6666666666665,0.0,0.0,1.0
20000.0,1.0,2,2.0,28.0,1.0,2013.0,2368.5,0.0,0.0,1.0
250000.0,1.0,1,2.0,30.0,0.0,61331.0,38083.666666666664,3000.0,0.0,0.0
10000.0,1.0,2,2.0,21.0,0.0,9900.0,1650.0,0.0,1.0,1.0
140000.0,2.0,1,2.0,30.0,-1.0,4717.0,8015.333333333333,5329.0,0.0,0.0
100000.0,2.0,2,2.0,25.0,0.0,87401.0,92762.83333333333,7497.0,1.0,0.0
130000.0,2.0,3,1.0,43.0,3.0,19085.0,20143.166666666668,0.0,1.0,1.0
80000.0,2.0,1,2.0,23.0,0.0,78358.0,14668.0,826.0,0.0,0.0
350000.0,2.0,3,1.0,38.0,-2.0,362.0,4573.833333333333,792.0,0.0,0.0
140000.0,1.0,3,1.0,45.0,-1.0,1553.0,258.8333333333333,0.0,0.0,0.0
120000.0,2.0,2,1.0,33.0,1.0,0.0,32.833333333333336,0.0,0.0,1.0
480000.0,1.0,3,1.0,46.0,0.0,277803.0,305430.8333333333,16000.0,0.0,0.0
20000.0,2.0,2,2.0,24.0,0.0,3980.0,5091.333333333333,1318.0,1.0,0.0
30000.0,1.0,2,1.0,43.0,0.0,24643.0,24079.166666666668,2496.0,0.0,1.0
500000.0,2.0,2,2.0,48.0,0.0,185627.0,155271.33333333334,8000.0,0.0,0.0
360000.0,1.0,3,1.0,55.0,0.0,23439.0,12605.833333333334,5000.0,0.0,0.0
90000.0,2.0,2,1.0,34.0,1.0,0.0,433.1666666666667,2098.0,0.0,1.0
90000.0,2.0,3,1.0,44.0,0.0,94393.0,69483.83333333333,3820.0,0.0,0.0
150000.0,2.0,1,2.0,33.0,-1.0,717.0,-679.6666666666666,0.0,0.0,0.0
130000.0,2.0,3,1.0,49.0,1.0,0.0,9288.666666666666,10152.0,0.0,1.0
10000.0,1.0,1,2.0,26.0,-1.0,10252.0,3871.3333333333335,0.0,0.0,0.0
70000.0,1.0,2,1.0,35.0,0.0,32507.0,32612.0,3000.0,0.0,1.0
220000.0,1.0,1,2.0,32.0,0.0,207384.0,200429.0,9252.0,0.0,0.0
150000.0,2.0,1,2.0,29.0,-2.0,23414.0,10598.666666666666,1000.0,0.0,0.0
140000.0,1.0,3,0.0,47.0,0.0,75883.0,56721.166666666664,2536.0,0.0,1.0
160000.0,2.0,2,1.0,34.0,2.0,160285.0,142744.16666666666,0.0,0.0,1.0
80000.0,2.0,1,2.0,27.0,-1.0,825.0,5737.333333333333,825.0,0.0,0.0
50000.0,1.0,3,1.0,39.0,0.0,44574.0,7429.0,0.0,0.0,1.0
20000.0,1.0,2,1.0,32.0,0.0,9622.0,13460.5,1511.0,0.0,1.0
10000.0,2.0,4,2.0,21.0,0.0,7691.0,5322.166666666667,1192.0,0.0,0.0
320000.0,2.0,2,2.0,34.0,-1.0,7806.0,25676.833333333332,2944.0,0.0,0.0
290000.0,2.0,1,1.0,40.0,-1.0,550.0,550.0,550.0,0.0,0.0
50000.0,2.0,1,1.0,43.0,0.0,49390.0,36669.0,2449.0,0.0,1.0
140000.0,2.0,2,1.0,51.0,-2.0,4885.0,1447.1666666666667,650.0,0.0,0.0
140000.0,2.0,1,1.0,36.0,0.0,132629.0,115356.16666666667,5406.0,0.0,0.0
50000.0,2.0,2,1.0,49.0,-1.0,3126.0,16191.166666666666,25368.0,0.0,0.0
360000.0,1.0,1,2.0,34.0,-1.0,9.0,509.3333333333333,0.0,1.0,0.0
140000.0,1.0,3,1.0,43.0,-1.0,139445.0,117136.0,5500.0,1.0,0.0
280000.0,2.0,2,1.0,48.0,-2.0,9517.0,16923.333333333332,36527.0,0.0,0.0
410000.0,1.0,1,2.0,37.0,0.0,59728.0,69484.0,8000.0,0.0,0.0
30000.0,2.0,1,2.0,26.0,-1.0,125.0,7689.833333333333,125.0,0.0,0.0
50000.0,2.0,3,1.0,50.0,1.0,4446.0,1435.3333333333333,0.0,0.0,1.0
60000.0,2.0,2,2.0,26.0,0.0,57171.0,55973.333333333336,2464.0,0.0,0.0
170000.0,2.0,2,2.0,29.0,0.0,47742.0,42123.833333333336,2105.0,0.0,0.0
230000.0,1.0,2,2.0,28.0,-1.0,651.0,683.3333333333334,651.0,0.0,0.0
30000.0,2.0,2,1.0,25.0,0.0,29883.0,30063.333333333332,2000.0,1.0,1.0
360000.0,2.0,1,1.0,42.0,-1.0,5658.0,4224.833333333333,4164.0,0.0,0.0
360000.0,1.0,1,1.0,30.0,0.0,98048.0,32394.666666666668,4000.0,0.0,0.0
150000.0,1.0,1,2.0,38.0,0.0,421504.0,170227.33333333334,17000.0,0.0,0.0
110000.0,2.0,3,1.0,36.0,0.0,2309.0,1482.8333333333333,1002.0,0.0,0.0
280000.0,1.0,1,2.0,32.0,0.0,32068.0,21692.0,5000.0,0.0,0.0
200000.0,1.0,1,1.0,37.0,-1.0,2896.0,7925.0,10720.0,1.0,0.0
50000.0,1.0,3,2.0,33.0,1.0,0.0,166.66666666666666,0.0,0.0,1.0
150000.0,1.0,2,2.0,28.0,0.0,79426.0,64626.666666666664,3003.0,1.0,0.0
360000.0,1.0,1,2.0,36.0,0.0,331365.0,112400.0,15000.0,0.0,0.0
130000.0,1.0,3,1.0,49.0,0.0,119466.0,101110.16666666667,5044.0,0.0,0.0
230000.0,2.0,3,1.0,48.0,-1.0,500.0,8167.166666666667,14883.0,0.0,0.0
480000.0,2.0,2,2.0,48.0,-1.0,2475.0,53215.166666666664,1000.0,0.0,0.0
30000.0,2.0,3,1.0,35.0,2.0,28852.0,28660.333333333332,1700.0,1.0,1.0
150000.0,2.0,2,2.0,42.0,0.0,89341.0,66333.0,5000.0,0.0,0.0
500000.0,1.0,1,1.0,42.0,-1.0,29365.0,32357.333333333332,94135.0,0.0,0.0
220000.0,2.0,2,1.0,43.0,1.0,0.0,0.0,0.0,1.0,1.0
360000.0,2.0,1,2.0,56.0,-2.0,437.0,551.0,241.0,1.0,0.0
160000.0,2.0,2,1.0,42.0,0.0,165686.0,143127.16666666666,8450.0,1.0,0.0
270000.0,2.0,2,2.0,42.0,-1.0,12263.0,3714.6666666666665,10025.0,0.0,0.0
610000.0,1.0,1,2.0,35.0,0.0,269672.0,270139.1666666667,10000.0,0.0,0.0
20000.0,1.0,3,2.0,29.0,-1.0,4453.0,7090.666666666667,8019.0,0.0,0.0
70000.0,2.0,2,1.0,28.0,1.0,9192.0,9007.166666666666,0.0,1.0,1.0
260000.0,2.0,1,1.0,35.0,0.0,51133.0,66831.16666666667,10000.0,0.0,0.0
30000.0,1.0,2,1.0,47.0,-1.0,778.0,7559.333333333333,5900.0,1.0,0.0
20000.0,1.0,2,2.0,34.0,1.0,20690.0,19159.333333333332,0.0,1.0,1.0
160000.0,2.0,3,2.0,25.0,-1.0,141.0,3552.0,201.0,0.0,0.0
20000.0,2.0,2,2.0,23.0,0.0,16575.0,16943.333333333332,1327.0,0.0,0.0
330000.0,1.0,1,1.0,61.0,-2.0,14897.0,6682.166666666667,19364.0,0.0,0.0
70000.0,1.0,2,2.0,25.0,0.0,50224.0,28119.833333333332,10000.0,0.0,0.0
300000.0,1.0,1,2.0,27.0,-2.0,0.0,0.0,0.0,0.0,0.0
280000.0,2.0,2,2.0,30.0,2.0,254307.0,222363.33333333334,9100.0,0.0,1.0
180000.0,2.0,2,1.0,33.0,0.0,47050.0,51401.333333333336,3000.0,0.0,0.0
50000.0,2.0,1,2.0,50.0,0.0,51016.0,30172.666666666668,2098.0,0.0,1.0
230000.0,2.0,3,2.0,30.0,-2.0,122344.0,49910.833333333336,5492.0,1.0,0.0
200000.0,2.0,2,1.0,51.0,-1.0,9754.0,18108.833333333332,56243.0,1.0,0.0
250000.0,1.0,2,2.0,30.0,0.0,5724.0,5368.833333333333,2000.0,0.0,0.0
100000.0,1.0,1,2.0,31.0,1.0,104395.0,79000.66666666667,1867.0,0.0,1.0
470000.0,2.0,1,2.0,30.0,-2.0,1689.0,8085.5,499.0,1.0,0.0
80000.0,2.0,1,2.0,26.0,-1.0,3900.0,3837.5,331.0,0.0,0.0
250000.0,1.0,2,1.0,39.0,0.0,20461.0,23161.666666666668,3000.0,0.0,0.0
20000.0,1.0,3,1.0,36.0,2.0,1050.0,1050.0,0.0,1.0,1.0
360000.0,2.0,1,2.0,32.0,1.0,0.0,334.0,0.0,0.0,1.0
80000.0,2.0,2,1.0,26.0,0.0,35897.0,18158.0,1510.0,0.0,0.0
100000.0,2.0,2,1.0,27.0,1.0,3856.0,3468.5,2.0,0.0,1.0
50000.0,1.0,1,1.0,40.0,1.0,0.0,0.0,0.0,0.0,1.0
620000.0,1.0,1,1.0,39.0,0.0,346927.0,132635.16666666666,5200.0,0.0,0.0
100000.0,2.0,3,1.0,28.0,2.0,29770.0,32040.5,1825.0,0.0,1.0
30000.0,1.0,1,2.0,22.0,0.0,18796.0,24843.333333333332,5000.0,0.0,1.0
180000.0,1.0,1,2.0,28.0,-1.0,2619.0,1796.8333333333333,1839.0,1.0,0.0
330000.0,2.0,1,1.0,36.0,-1.0,2964.0,7479.666666666667,36.0,0.0,0.0
90000.0,1.0,2,2.0,34.0,1.0,50281.0,40535.666666666664,0.0,0.0,1.0
280000.0,1.0,1,1.0,41.0,-1.0,718.0,1346.8333333333333,3927.0,0.0,0.0
20000.0,1.0,2,2.0,30.0,1.0,18231.0,14620.166666666666,0.0,1.0,1.0
120000.0,1.0,1,2.0,37.0,-1.0,1235.0,22533.666666666668,0.0,0.0,0.0
240000.0,2.0,1,2.0,27.0,0.0,176829.0,159190.0,7058.0,0.0,0.0
80000.0,2.0,3,1.0,53.0,1.0,0.0,367.6666666666667,1710.0,1.0,1.0
30000.0,1.0,2,1.0,35.0,1.0,-2221.0,12511.0,0.0,0.0,1.0
70000.0,2.0,1,1.0,28.0,0.0,20596.0,13457.166666666666,5000.0,0.0,1.0
20000.0,1.0,2,1.0,46.0,1.0,19866.0,12705.666666666666,0.0,1.0,1.0
180000.0,2.0,1,1.0,38.0,2.0,183939.0,177535.66666666666,8000.0,1.0,1.0
140000.0,1.0,2,2.0,62.0,0.0,143107.0,126421.5,4839.0,0.0,0.0
20000.0,2.0,1,2.0,24.0,0.0,17147.0,16927.666666666668,1700.0,0.0,1.0
230000.0,2.0,1,1.0,31.0,-2.0,0.0,0.0,0.0,1.0,0.0
90000.0,2.0,2,2.0,39.0,2.0,82326.0,86358.16666666667,2700.0,0.0,1.0
170000.0,2.0,2,1.0,33.0,-1.0,263.0,317.3333333333333,641.0,0.0,0.0
80000.0,1.0,2,2.0,30.0,0.0,79949.0,56090.5,2500.0,0.0,0.0
80000.0,1.0,2,1.0,36.0,-1.0,9097.0,24504.166666666668,31091.0,0.0,0.0
80000.0,1.0,1,2.0,37.0,0.0,68553.0,71626.33333333333,3000.0,0.0,1.0
100000.0,2.0,2,1.0,36.0,1.0,79695.0,81896.0,0.0,1.0,1.0
120000.0,2.0,2,2.0,26.0,0.0,4787.0,2629.5,1500.0,0.0,0.0
50000.0,2.0,2,1.0,47.0,2.0,10992.0,14189.5,1540.0,1.0,1.0
260000.0,1.0,2,1.0,64.0,2.0,2500.0,2500.0,0.0,1.0,1.0
180000.0,1.0,1,1.0,35.0,0.0,170128.0,147900.83333333334,7187.0,0.0,0.0
30000.0,2.0,2,1.0,23.0,0.0,27141.0,29044.666666666668,1900.0,0.0,1.0
80000.0,1.0,3,1.0,52.0,1.0,13701.0,6304.166666666667,0.0,1.0,1.0
50000.0,1.0,2,1.0,36.0,0.0,14668.0,12774.166666666666,2800.0,0.0,1.0
50000.0,1.0,3,1.0,41.0,0.0,13868.0,9610.833333333334,1227.0,0.0,1.0
90000.0,2.0,2,2.0,28.0,2.0,48177.0,47743.666666666664,2500.0,1.0,1.0
180000.0,2.0,3,1.0,35.0,0.0,133733.0,73296.33333333333,3514.0,0.0,0.0
20000.0,2.0,2,3.0,52.0,0.0,19773.0,18761.0,1331.0,1.0,1.0
460000.0,2.0,2,1.0,39.0,-1.0,15950.0,29299.833333333332,13101.0,0.0,0.0
80000.0,1.0,1,2.0,31.0,1.0,61241.0,54720.5,2515.0,0.0,1.0
50000.0,1.0,2,2.0,35.0,1.0,40624.0,42077.666666666664,1700.0,1.0,1.0
50000.0,1.0,2,2.0,37.0,0.0,50581.0,36476.0,2020.0,1.0,1.0
240000.0,1.0,1,1.0,39.0,1.0,-18.0,-18.0,0.0,0.0,1.0
360000.0,1.0,2,1.0,43.0,-1.0,6146.0,3340.5,1000.0,0.0,0.0
150000.0,2.0,4,2.0,23.0,0.0,27338.0,26429.5,1403.0,0.0,0.0
20000.0,1.0,2,2.0,24.0,0.0,18186.0,9481.666666666666,1500.0,0.0,1.0
30000.0,1.0,3,2.0,44.0,4.0,2646.0,2646.0,0.0,0.0,1.0
200000.0,2.0,1,2.0,44.0,-2.0,0.0,8123.0,0.0,0.0,0.0
80000.0,2.0,4,2.0,51.0,0.0,9747.0,6261.333333333333,1203.0,0.0,0.0
260000.0,2.0,2,2.0,28.0,0.0,154489.0,127452.33333333333,6000.0,0.0,0.0
20000.0,1.0,2,2.0,49.0,2.0,7823.0,9457.5,1151.0,1.0,1.0
240000.0,2.0,1,2.0,39.0,0.0,123704.0,130152.33333333333,4905.0,0.0,0.0
120000.0,2.0,1,2.0,44.0,1.0,27500.0,28866.333333333332,1800.0,0.0,1.0
20000.0,2.0,2,2.0,22.0,0.0,20117.0,13690.833333333334,1466.0,0.0,0.0
20000.0,2.0,3,1.0,52.0,0.0,9410.0,9171.666666666666,2600.0,0.0,1.0
430000.0,2.0,1,1.0,37.0,-1.0,1669.0,7699.833333333333,416.0,0.0,0.0
80000.0,2.0,2,1.0,46.0,0.0,76270.0,50164.5,3400.0,0.0,1.0
50000.0,1.0,2,2.0,25.0,0.0,47809.0,35531.5,2141.0,0.0,0.0
140000.0,1.0,3,2.0,35.0,0.0,47422.0,50426.5,6800.0,0.0,0.0
50000.0,1.0,2,1.0,31.0,1.0,51203.0,50799.833333333336,0.0,0.0,1.0
50000.0,1.0,1,2.0,25.0,0.0,45079.0,42820.5,1773.0,0.0,1.0
80000.0,2.0,3,0.0,37.0,-2.0,7070.0,4172.333333333333,3087.0,0.0,0.0
50000.0,2.0,2,1.0,26.0,1.0,16919.0,19204.333333333332,1500.0,0.0,1.0
80000.0,2.0,2,1.0,37.0,0.0,39839.0,42154.166666666664,1700.0,0.0,1.0
50000.0,1.0,3,1.0,55.0,2.0,42166.0,40866.333333333336,2200.0,1.0,1.0
80000.0,2.0,2,1.0,60.0,1.0,-2.0,679.1666666666666,761.0,1.0,1.0
360000.0,2.0,1,1.0,52.0,-1.0,7542.0,7156.166666666667,6302.0,0.0,0.0
60000.0,2.0,2,2.0,41.0,0.0,60672.0,59903.666666666664,2741.0,0.0,0.0
290000.0,2.0,1,2.0,31.0,-1.0,1170.0,42033.5,0.0,0.0,0.0
50000.0,1.0,1,2.0,56.0,0.0,47076.0,38779.166666666664,2110.0,0.0,1.0
360000.0,2.0,4,2.0,28.0,0.0,243114.0,50606.0,1587.0,0.0,0.0
440000.0,2.0,2,1.0,40.0,-1.0,3278.0,1478.8333333333333,2035.0,0.0,0.0
500000.0,1.0,1,1.0,36.0,-1.0,396.0,87883.66666666667,1043.0,0.0,0.0
240000.0,1.0,2,2.0,27.0,1.0,0.0,0.0,0.0,0.0,1.0
100000.0,1.0,2,2.0,31.0,0.0,21345.0,27530.5,6363.0,0.0,0.0
200000.0,2.0,1,1.0,47.0,1.0,4503.0,149.5,0.0,0.0,1.0
260000.0,1.0,1,1.0,43.0,1.0,-10.0,3301.6666666666665,5182.0,0.0,1.0
70000.0,2.0,3,1.0,53.0,2.0,54251.0,56281.833333333336,2600.0,1.0,1.0
20000.0,1.0,3,1.0,53.0,0.0,17614.0,19475.5,2000.0,1.0,1.0
180000.0,1.0,1,2.0,38.0,1.0,124233.0,100607.33333333333,5000.0,1.0,1.0
80000.0,2.0,2,1.0,44.0,0.0,47102.0,25970.166666666668,1473.0,0.0,1.0
140000.0,2.0,1,1.0,41.0,0.0,142129.0,102234.5,15126.0,1.0,0.0
50000.0,2.0,2,1.0,26.0,0.0,22915.0,11855.0,1411.0,0.0,1.0
120000.0,1.0,1,1.0,36.0,2.0,117492.0,75805.5,3985.0,1.0,1.0
320000.0,2.0,1,1.0,42.0,0.0,197352.0,116223.83333333333,9000.0,0.0,0.0
70000.0,1.0,2,1.0,39.0,0.0,6056.0,8303.166666666666,1500.0,0.0,1.0
120000.0,2.0,2,1.0,42.0,-1.0,499.0,607.1666666666666,499.0,0.0,0.0
150000.0,2.0,2,2.0,25.0,0.0,100165.0,95965.16666666667,5000.0,0.0,0.0
230000.0,2.0,2,1.0,32.0,-1.0,1560.0,1627.6666666666667,1046.0,0.0,0.0
30000.0,2.0,3,0.0,46.0,1.0,20143.0,22151.0,0.0,0.0,1.0
